Joseph Kitson,463,20,14,15,16,0,0,0,0,0,0
Joseph Monson,464,20,22,23,0,0,0,0,0,0,0
Katy Macky Moore,465,20,4,5,0,0,0,0,0,0,0
Leeanne Merrill,466,20,19,0,0,0,0,0,0,0,0
Lewis Mahoney,467,20,5,0,0,0,0,0,0,0,0
Luke Slevin,468,20,7,10,11,0,0,0,0,0,0
Mare Street Residents,469,20,1,0,0,0,0,0,0,0,0
Michael Ryan,470,20,12,0,0,0,0,0,0,0,0
Miss GG,471,20,17,0,0,0,0,0,0,0,0
Monika Mroczka,472,20,24,25,0,0,0,0,0,0,0
Patrick haire,473,20,11,0,0,0,0,0,0,0,0
Paul Chandler,474,20,3,26,0,0,0,0,0,0,0
Paul Gerber,475,20,3,0,0,0,0,0,0,0,0
Paul Knight-Kirby,476,20,26,0,0,0,0,0,0,0,0
Peter Adams,477,20,27,0,0,0,0,0,0,0,0
Peter Behan,478,20,28,0,0,0,0,0,0,0,0
Reza Parto Azam,479,20,18,0,0,0,0,0,0,0,0
Richard Powell,480,20,4,0,0,0,0,0,0,0,0
Robert Perry,481,20,6,0,0,0,0,0,0,0,0
Ronald Hogben,482,20,6,13,0,0,0,0,0,0,0
Roy Aldridge,483,20,6,8,9,0,0,0,0,0,0
Shane Wheatley,484,20,10,0,0,0,0,0,0,0,0
A-Jay-T,485,30,38,0,0,0,0,0,0,0,0
Allen Sylvester,486,30,12,23,0,0,0,0,0,0,0
Andrea,487,30,11,0,0,0,0,0,0,0,0
Andreana Sutherland,488,30,16,17,0,0,0,0,0,0,0
Anthony Scamp,489,30,20,21,0,0,0,0,0,0,0
Arvind Ladva,490,30,20,21,0,0,0,0,0,0,0
Assiah Serroukh,491,30,7,25,0,0,0,0,0,0,0
Barry Morrissey,492,30,29,0,0,0,0,0,0,0,0
Brian McClure,493,30,34,0,0,0,0,0,0,0,0
C,494,30,20,21,0,0,0,0,0,0,0
Claudia Cotton,495,30,20,21,0,0,0,0,0,0,0
Cormac Kilfeather,496,30,23,0,0,0,0,0,0,0,0
David Clive Anthony,497,30,11,0,0,0,0,0,0,0,0
Denis McCormick,498,30,36,0,0,0,0,0,0,0,0
Domini,499,30,11,0,0,0,0,0,0,0,0
E,500,30,20,21,0,0,0,0,0,0,0
Erika,501,30,14,0,0,0,0,0,0,0,0
Esther Wangui,502,30,30,31,0,0,0,0,0,0,0
Frank Gregson,503,30,20,21,0,0,0,0,0,0,0
Gasan,504,30,39,0,0,0,0,0,0,0,0
Gemma Maitland,505,30,10,0,0,0,0,0,0,0,0
George Woodman,506,30,21,0,0,0,0,0,0,0,0
Gertrude Dophon,507,30,22,0,0,0,0,0,0,0,0
Heidi Lees,508,30,37,0,0,0,0,0,0,0,0
Hicham Bensassi,509,30,6,0,0,0,0,0,0,0,0
Ian Stewart,510,30,27,0,0,0,0,0,0,0,0
James O''Kelly,511,30,20,21,0,0,0,0,0,0,0
Janet Mortimer,512,30,15,0,0,0,0,0,0,0,0
Jeanette Rourke,513,30,35,0,0,0,0,0,0,0,0
Jeff Beattie,514,30,17,24,26,29,0,0,0,0,0
Jen Burnham,515,30,29,0,0,0,0,0,0,0,0
Jim Doyle,516,30,8,9,0,0,0,0,0,0,0
JLT,517,30,38,0,0,0,0,0,0,0,0
John Cassidy,518,30,21,0,0,0,0,0,0,0,0
Joseph Kitson,519,30,2,18,29,0,0,0,0,0,0
Karl Slater,520,30,26,0,0,0,0,0,0,0,0
Katy Macky Moore,521,30,29,32,33,0,0,0,0,0,0
Leila Persaud,522,30,28,0,0,0,0,0,0,0,0
Lisbeth Loven,523,30,13,0,0,0,0,0,0,0,0
Luke Slevin,524,30,15,25,0,0,0,0,0,0,0
Luna,525,30,2,15,0,0,0,0,0,0,0
M J McLeod,526,30,19,0,0,0,0,0,0,0,0
Marc Carver,527,30,17,0,0,0,0,0,0,0,0
Maria Pastor,528,30,25,0,0,0,0,0,0,0,0
Mariama Sennah,529,30,21,0,0,0,0,0,0,0,0
Mexico,530,30,20,21,0,0,0,0,0,0,0
Michael Gayle,531,30,34,0,0,0,0,0,0,0,0
Michael Ryan,532,30,20,21,0,0,0,0,0,0,0
Moira,533,30,9,0,0,0,0,0,0,0,0
P,534,30,11,0,0,0,0,0,0,0,0
Patrick,535,30,22,0,0,0,0,0,0,0,0
Paul Sloat,536,30,38,0,0,0,0,0,0,0,0
PB,537,30,20,21,0,0,0,0,0,0,0
R,538,30,20,21,0,0,0,0,0,0,0
Reza Parto Azam,539,30,24,29,0,0,0,0,0,0,0
Robert Mitchell,540,30,7,0,0,0,0,0,0,0,0
Robert Perry,541,30,24,0,0,0,0,0,0,0,0
Robert Taggart,542,30,18,0,0,0,0,0,0,0,0
Ronald Hogben,543,30,12,13,20,21,0,0,0,0,0
Roy Aldridge,544,30,20,0,0,0,0,0,0,0,0
Samantha Maher,545,30,34,0,0,0,0,0,0,0,0
Sarah Dyble,546,30,35,0,0,0,0,0,0,0,0
Spirits Rebellious,547,30,29,0,0,0,0,0,0,0,0
Stik,548,30,37,0,0,0,0,0,0,0,0
Svetlana Angelova,549,30,6,0,0,0,0,0,0,0,0
Tee Falcone,550,30,6,31,0,0,0,0,0,0,0
Tommy Downie,551,30,6,15,25,27,30,36,37,38,39
Tracy Glynn,552,30,14,0,0,0,0,0,0,0,0
Yousif Farah,553,30,26,0,0,0,0,0,0,0,0
Zara Baile,554,30,6,0,0,0,0,0,0,0,0
Heidi Lees,555,31,1,8,9,0,0,0,0,0,0
John Murphy,556,31,3,13,0,0,0,0,0,0,0
Andrew Dalton,557,31,5,6,0,0,0,0,0,0,0
Robert Archer,558,31,4,6,0,0,0,0,0,0,0
Wayne Coleman,559,31,6,0,0,0,0,0,0,0,0
Ronald Husk,560,31,6,10,0,0,0,0,0,0,0
Brian McClure,561,31,7,28,0,0,0,0,0,0,0
Reza Parto Azam,562,31,7,0,0,0,0,0,0,0,0
Mia Lyons,563,31,11,0,0,0,0,0,0,0,0
Barry Morrissey,564,31,11,0,0,0,0,0,0,0,0
Ronald Hogben,565,31,12,0,0,0,0,0,0,0,0
Frank Gregson,566,31,14,0,0,0,0,0,0,0,0
Anthony Strange,567,31,14,0,0,0,0,0,0,0,0
Joseph Kitson,568,31,15,33,0,0,0,0,0,0,0
John Ganley,569,31,16,0,0,0,0,0,0,0,0
Lewis Mahoney,570,31,16,0,0,0,0,0,0,0,0
James O'Kelly,571,31,16,0,0,0,0,0,0,0,0
Tee Falcone,572,31,17,0,0,0,0,0,0,0,0
Mare Street Group,573,31,18,0,0,0,0,0,0,0,0
Egg,574,31,19,0,0,0,0,0,0,0,0
RPS,575,31,19,0,0,0,0,0,0,0,0
Dean Berrett,576,31,19,0,0,0,0,0,0,0,0
HD Anniversary,577,31,20,21,0,0,0,0,0,0,0
Allen Sylvester,578,31,22,0,0,0,0,0,0,0,0
Tommy Downie,579,31,22,31,0,0,0,0,0,0,0
Wow Poetry Group,580,31,23,0,0,0,0,0,0,0,0
Ejiro Evwierhoma,581,31,24,0,0,0,0,0,0,0,0
Arkadiusz Bentkowski,582,31,25,0,0,0,0,0,0,0,0
Lisa Dillon,583,31,26,0,0,0,0,0,0,0,0
Sangeet Pattni,584,31,27,0,0,0,0,0,0,0,0
Maria Pastor,585,31,27,28,0,0,0,0,0,0,0
Paula Wichall,586,31,28,0,0,0,0,0,0,0,0
Rafael,587,31,28,0,0,0,0,0,0,0,0
Yana,588,31,28,0,0,0,0,0,0,0,0
Colin,589,31,29,0,0,0,0,0,0,0,0
Michael Gayle,590,31,29,0,0,0,0,0,0,0,0
Trisha,591,31,29,0,0,0,0,0,0,0,0
Moira,592,31,29,0,0,0,0,0,0,0,0
Luke Slevin,593,31,30,31,36,0,0,0,0,0,0
Conrad Baron,594,31,32,0,0,0,0,0,0,0,0
J,595,31,32,0,0,0,0,0,0,0,0
Denis McCormick,596,31,32,0,0,0,0,0,0,0,0
Janet Mortimer and Group,597,31,34,35,0,0,0,0,0,0,0
Amanda Cassidy,598,31,37,0,0,0,0,0,0,0,0
Robert Taggart,599,31,37,0,0,0,0,0,0,0,0
Arvind Ladva,600,31,38,0,0,0,0,0,0,0,0
Gina James,601,31,38,0,0,0,0,0,0,0,0
Stevo Manojlovich,602,31,39,0,0,0,0,0,0,0,0
Sally Plumb,603,31,39,0,0,0,0,0,0,0,0
Michael Lee Johnson,604,31,39,0,0,0,0,0,0,0,0
Nikka,605,31,40,0,0,0,0,0,0,0,0
Reza Parto Azam,606,32,1,18,0,0,0,0,0,0,0
John Ganley,607,32,4,0,0,0,0,0,0,0,0
Joe,608,32,4,0,0,0,0,0,0,0,0
Jools,609,32,4,29,0,0,0,0,0,0,0
Unknown artist,610,32,4,0,0,0,0,0,0,0,0
Denis McCormick,611,32,5,0,0,0,0,0,0,0,0
Rohan Joseph,612,32,5,30,0,0,0,0,0,0,0
Philip Goblein,613,32,5,6,0,0,0,0,0,0,0
Stephen Scanlon,614,32,7,0,0,0,0,0,0,0,0
Margaret Kennedy,615,32,8,40,0,0,0,0,0,0,0
Joseph Kitson,616,32,8,31,37,0,0,0,0,0,0
Scott M Walter,617,32,9,0,0,0,0,0,0,0,0
Tee Falcone,618,32,9,0,0,0,0,0,0,0,0
Ejiro Evwierhoma,619,32,10,11,0,0,0,0,0,0,0
Wow Poetry Group,620,32,12,13,0,0,0,0,0,0,0
Spirits Rebellious,621,32,14,15,0,0,0,0,0,0,0
Simon Phillips,622,32,15,0,0,0,0,0,0,0,0
Martin Williams,623,32,15,0,0,0,0,0,0,0,0
Janet Mortimer art group,624,32,16,17,0,0,0,0,0,0,0
Dwayne Bright,625,32,17,0,0,0,0,0,0,0,0
Lee Fraser,626,32,18,0,0,0,0,0,0,0,0
Donna Carraway,627,32,18,0,0,0,0,0,0,0,0
Allen Sylvester,628,32,19,0,0,0,0,0,0,0,0
Terry Murphy,629,32,19,0,0,0,0,0,0,0,0
John Patrick Murphy,630,32,20,21,0,0,0,0,0,0,0
Kevin Farrell,631,32,20,0,0,0,0,0,0,0,0
Robert Archer,632,32,22,23,25,0,0,0,0,0,0
Arkadiusz Bentkowski,633,32,24,25,0,0,0,0,0,0,0
Maria Pastor,634,32,26,0,0,0,0,0,0,0,0
Chika,635,32,26,0,0,0,0,0,0,0,0
Violetta,636,32,26,0,0,0,0,0,0,0,0
Tommie Downie,637,32,26,0,0,0,0,0,0,0,0
Yousif Farah,638,32,27,0,0,0,0,0,0,0,0
Patricia,639,32,27,0,0,0,0,0,0,0,0
Conrad,640,32,27,0,0,0,0,0,0,0,0
Nikisha,641,32,27,0,0,0,0,0,0,0,0
Amanda Cassidy,642,32,28,0,0,0,0,0,0,0,0
Becky,643,32,28,0,0,0,0,0,0,0,0
Luke Slevin,644,32,28,30,0,0,0,0,0,0,0
Moira,645,32,29,0,0,0,0,0,0,0,0
Jeff Beattie,646,32,29,0,0,0,0,0,0,0,0
OJ,647,32,32,33,0,0,0,0,0,0,0
Robert Taggart,648,32,32,33,0,0,0,0,0,0,0
Barry Morrissey,649,32,34,35,0,0,0,0,0,0,0
Patrick Haire,650,32,35,0,0,0,0,0,0,0,0
Salvatore Biondo,651,32,35,0,0,0,0,0,0,0,0
Artur Rica,652,32,35,0,0,0,0,0,0,0,0
Joshua Mussie,653,32,36,0,0,0,0,0,0,0,0
Justin Imafidon,654,32,36,0,0,0,0,0,0,0,0
Kevin Speid,655,32,37,0,0,0,0,0,0,0,0
Victor Kewal,656,32,38,0,0,0,0,0,0,0,0
Keith Woodhouse,657,32,39,0,0,0,0,0,0,0,0
A.D. Harvey,658,32,39,0,0,0,0,0,0,0,0
Helen Burke,659,32,39,0,0,0,0,0,0,0,0
James Brockwell,660,33,4,26,27,0,0,0,0,0,0
Allen Sylvester,661,33,5,24,0,0,0,0,0,0,0
Anonymous,662,33,5,24,0,0,0,0,0,0,0
Simon Phillips,663,33,5,26,0,0,0,0,0,0,0
Chansa,664,33,5,0,0,0,0,0,0,0,0
Claudia Cotton,665,33,6,7,0,0,0,0,0,0,0
Philip Goblein,666,33,6,7,31,0,0,0,0,0,0
Bobby Cass,667,33,8,0,0,0,0,0,0,0,0
Stephen Scanlon,668,33,8,27,0,0,0,0,0,0,0
John Watts,669,33,9,0,0,0,0,0,0,0,0
Liam McGregor,670,33,9,0,0,0,0,0,0,0,0
Wayne Coleman,671,33,10,0,0,0,0,0,0,0,0
Katy Macky Moore,672,33,10,32,0,0,0,0,0,0,0
Helen Burke,673,33,10,11,0,0,0,0,0,0,0
Angela Pollitzer,674,33,12,0,0,0,0,0,0,0,0
Gerry Mitchell,675,33,13,0,0,0,0,0,0,0,0
"Art of Life class, Janet Mortime",676,33,14,0,0,0,0,0,0,0,0
Joseph Kitson,677,33,14,15,16,17,18,19,36,0,0
Ronald Hogben,678,33,14,25,0,0,0,0,0,0,0
Tom Downie,679,33,17,38,39,0,0,0,0,0,0
Dwayne Bright,680,33,20,28,0,0,0,0,0,0,0
Olu,681,33,21,0,0,0,0,0,0,0,0
Tenesha May Alexander,682,33,22,23,0,0,0,0,0,0,0
Jen Burnham,683,33,24,0,0,0,0,0,0,0,0
Kelly Solomons,684,33,25,0,0,0,0,0,0,0,0
P.M.,685,33,25,33,0,0,0,0,0,0,0
Arkadiusz Bentkowski,686,33,29,0,0,0,0,0,0,0,0
Robert Taggart,687,33,30,0,0,0,0,0,0,0,0
Darrell Campbell,688,33,30,0,0,0,0,0,0,0,0
Luke Slevin,689,33,30,31,0,0,0,0,0,0,0
Sergei Korovicyn,690,33,33,0,0,0,0,0,0,0,0
Yousif Farah,691,33,34,0,0,0,0,0,0,0,0
Arlington Creative Space,692,33,35,0,0,0,0,0,0,0,0
Wellbeing Day,693,33,36,0,0,0,0,0,0,0,0
Gray's Inn Road,694,33,37,0,0,0,0,0,0,0,0
Justin Imafidon,695,33,37,0,0,0,0,0,0,0,0
Barry Morrissey,696,33,37,0,0,0,0,0,0,0,0
Salvatore Biondo,697,33,38,0,0,0,0,0,0,0,0
Kevin Serinya,698,33,40,0,0,0,0,0,0,0,0
Anna Johnson,699,33,40,0,0,0,0,0,0,0,0
Maria Pastor,,,1,10,,,,,,,
Natalie Peterson,,,2,,,,,,,,
Patrick Haire,,,3,37,,,,,,,
Conrad Baron,,,4,5,,,,,,,
Lambro,,,5,,,,,,,,
Ronald Hogben,,,5,15,,,,,,,
Arkadiusz Bentkowski,,,5,27,35,,,,,,
Danny R,,,6,,,,,,,,
Edwin T,,,6,,,,,,,,
David K,,,6,,,,,,,,
Anthony C,,,7,,,,,,,,
Darren M,,,7,,,,,,,,
David A,,,7,,,,,,,,
A Eden,,,7,,,,,,,,
Stephen Scanlon,,,8,,,,,,,,
James Mealing,,,9,,,,,,,,
Leonardo de Vincey aged 3,,,10,,,,,,,,
Anonymous,,,10,,,,,,,,
Jools,,,10,,,,,,,,
Lorrain Davis,,,10,,,,,,,,
Tracy Glynn,,,11,23,,,,,,,
Angela Pollitzer,,,12,,,,,,,,
John Patrick Murphy,,,13,,,,,,,,
Jamie Moore,,,13,,,,,,,,
Philip Goblein,,,13,16,26,40,,,,,
Shaaban Waziri Juma,,,14,,,,,,,,
Darrell Campbell,,,14,,,,,,,,
Mare Street Group,,,15,,,,,,,,
Gerard Mitchell,,,17,,,,,,,,
Simon Richardson,,,18,,,,,,,,
Greg Brummel,,,18,,,,,,,,
Zara Matthie,,,18,,,,,,,,
Alisha James,,,18,,,,,,,,
David Mortlake,,,19,,,,,,,,
Robert Archer,,,19,24,25,,,,,,
Mario Pesenti,,,20,,,,,,,,
Luke Slevin,,,20,34,36,,,,,,
Pauline Porter,,,21,,,,,,,,
Mr A.R.Tist,,,22,,,,,,,,
Moira,,,22,23,,,,,,,
Roxana Gangoo,,,23,,,,,,,,
Toofic,,,23,,,,,,,,
Yana,,,23,,,,,,,,
Mohamed Mohamoud,,,26,,,,,,,,
Matthew Levesconte,,,26,,,,,,,,
"Justin, Darrell, Joshua, Federico, Joe",,,27,,,,,,,,
Hannah Lector,,,27,,,,,,,,
Ian Stewart,,,28,,,,,,,,
Hannah Kaley,,,28,,,,,,,,
Szeling,,,29,,,,,,,,
Joseph Kitson,,,29,30,33,36,,,,,
Jen Burnham,,,30,,,,,,,,
Barry Morrissey,,,30,,,,,,,,
Katy Macky Moore,,,30,,,,,,,,
Reza Parto Azam,,,30,36,,,,,,,
Cafe Art,,,32,33,,,,,,,
Joshua Mussie,,,33,,,,,,,,
Alan Delphine,,,36,,,,,,,,
Kelly Solomons,,,36,,,,,,,,
Luc Figon,,,37,,,,,,,,
Sergei Korovicyn,,,37,,,,,,,,
Patrick Byrne,,,37,,,,,,,,
Gasan,,,37,,,,,,,,
Keith Woodhouse,,,38,,,,,,,,
Malcolm Currie,,,38,,,,,,,,
Sara Stewart,,,39,,,,,,,,
Sally Plumb,,,39,,,,,,,,1
